   323    0.32036E+04    0.13006E+02    0.11485E+03    0.13510E+07    0.56894E+03
   324    0.31715E+04    0.13189E+02    0.11432E+03    0.13457E+07    0.56488E+03
   325    0.31397E+04    0.13369E+02    0.11377E+03    0.13405E+07    0.56085E+03
   326    0.31079E+04    0.13550E+02    0.11317E+03    0.13353E+07    0.55685E+03
   327    0.30763E+04    0.13731E+02    0.11254E+03    0.13302E+07    0.55289E+03
   328    0.30450E+04    0.13911E+02    0.11188E+03    0.13250E+07    0.54896E+03
   329    0.30138E+04    0.14090E+02    0.11118E+03    0.13199E+07    0.54506E+03
   330    0.29828E+04    0.14268E+02    0.11043E+03    0.13149E+07    0.54120E+03
   331    0.29521E+04    0.14445E+02    0.10966E+03    0.13098E+07    0.53736E+03
   332    0.29216E+04    0.14623E+02    0.10886E+03    0.13048E+07    0.53356E+03
   333    0.28913E+04    0.14798E+02    0.10803E+03    0.12998E+07    0.52979E+03
   334    0.28613E+04    0.14973E+02    0.10715E+03    0.12948E+07    0.52605E+03
   335    0.28314E+04    0.15146E+02    0.10624E+03    0.12899E+07    0.52234E+03
   336    0.28018E+04    0.15319E+02    0.10530E+03    0.12850E+07    0.51866E+03
   337    0.27725E+04    0.15490E+02    0.10432E+03    0.12801E+07    0.51501E+03
   338    0.27434E+04    0.15659E+02    0.10331E+03    0.12753E+07    0.51139E+03
   339    0.27147E+04    0.15829E+02    0.10227E+03    0.12704E+07    0.50780E+03
   340    0.26862E+04    0.15996E+02    0.10120E+03    0.12656E+07    0.50423E+03
   341    0.26579E+04    0.16161E+02    0.10009E+03    0.12609E+07    0.50069E+03
   342    0.26300E+04    0.16326E+02    0.98952E+02    0.12561E+07    0.49718E+03
   343    0.26023E+04    0.16488E+02    0.97783E+02    0.12514E+07    0.49370E+03
   344    0.25751E+04    0.16649E+02    0.96584E+02    0.12467E+07    0.49024E+03
   345    0.25480E+04    0.16807E+02    0.95356E+02    0.12420E+07    0.48680E+03
   346    0.25214E+04    0.16965E+02    0.94106E+02    0.12374E+07    0.48340E+03
   347    0.24950E+04    0.17120E+02    0.92820E+02    0.12327E+07    0.48002E+03
   348    0.24690E+04    0.17273E+02    0.91503E+02    0.12281E+07    0.47666E+03
   349    0.24432E+04    0.17424E+02    0.90157E+02    0.12236E+07    0.47332E+03
   350    0.24179E+04    0.17572E+02    0.88789E+02    0.12190E+07    0.47001E+03
   351    0.23930E+04    0.17719E+02    0.87391E+02    0.12145E+07    0.46673E+03
   352    0.23683E+04    0.17864E+02    0.85964E+02    0.12100E+07    0.46346E+03
   353    0.23440E+04    0.18006E+02    0.84522E+02    0.12055E+07    0.46022E+03
   354    0.23201E+04    0.18146E+02    0.83043E+02    0.12010E+07    0.45701E+03
   355    0.22965E+04    0.18283E+02    0.81541E+02    0.11966E+07    0.45381E+03
   356    0.22734E+04    0.18418E+02    0.80025E+02    0.11921E+07    0.45064E+03
   357    0.22505E+04    0.18551E+02    0.78480E+02    0.11877E+07    0.44749E+03
   358    0.22282E+04    0.18680E+02    0.76919E+02    0.11834E+07    0.44436E+03
   359    0.22061E+04    0.18806E+02    0.75329E+02    0.11790E+07    0.44126E+03
   360    0.21845E+04    0.18931E+02    0.73720E+02    0.11747E+07    0.43818E+03
   361    0.21632E+04    0.19053E+02    0.72088E+02    0.11704E+07    0.43512E+03
   362    0.21424E+04    0.19171E+02    0.70436E+02    0.11661E+07    0.43208E+03
   363    0.21219E+04    0.19288E+02    0.68766E+02    0.11618E+07    0.42907E+03
   364    0.21019E+04    0.19400E+02    0.67075E+02    0.11576E+07    0.42608E+03
   365    0.20822E+04    0.19510E+02    0.65368E+02    0.11533E+07    0.42311E+03
   366    0.20630E+04    0.19617E+02    0.63643E+02    0.11491E+07    0.42016E+03
   367    0.20442E+04    0.19720E+02    0.61901E+02    0.11449E+07    0.41724E+03
   368    0.20258E+04    0.19820E+02    0.60144E+02    0.11408E+07    0.41434E+03
   369    0.20079E+04    0.19918E+02    0.58369E+02    0.11366E+07    0.41146E+03
   370    0.19903E+04    0.20012E+02    0.56583E+02    0.11325E+07    0.40860E+03
   371    0.19732E+04    0.20102E+02    0.54781E+02    0.11284E+07    0.40576E+03
   372    0.19565E+04    0.20190E+02    0.52968E+02    0.11243E+07    0.40295E+03
   373    0.19402E+04    0.20273E+02    0.51141E+02    0.11203E+07    0.40015E+03
   374    0.19244E+04    0.20354E+02    0.49303E+02    0.11162E+07    0.39738E+03
   375    0.19089E+04    0.20431E+02    0.47454E+02    0.11122E+07    0.39463E+03
   376    0.18939E+04    0.20506E+02    0.45595E+02    0.11082E+07    0.39190E+03
   377    0.18794E+04    0.20576E+02    0.43728E+02    0.11042E+07    0.38920E+03
   378    0.18653E+04    0.20642E+02    0.41850E+02    0.11003E+07    0.38651E+03
   379    0.18516E+04    0.20705E+02    0.39967E+02    0.10963E+07    0.38385E+03
   380    0.18384E+04    0.20766E+02    0.38075E+02    0.10924E+07    0.38120E+03
   381    0.18256E+04    0.20820E+02    0.36177E+02    0.10885E+07    0.37858E+03
   382    0.18131E+04    0.20872E+02    0.34275E+02    0.10846E+07    0.37598E+03
   383    0.18012E+04    0.20920E+02    0.32366E+02    0.10808E+07    0.37340E+03
   384    0.17898E+04    0.20964E+02    0.30455E+02    0.10769E+07    0.37085E+03
   385    0.17787E+04    0.21006E+02    0.28540E+02    0.10731E+07    0.36831E+03
   386    0.17681E+04    0.21043E+02    0.26623E+02    0.10693E+07    0.36579E+03
   387    0.17578E+04    0.21076E+02    0.24704E+02    0.10655E+07    0.36330E+03
   388    0.17480E+04    0.21105E+02    0.22785E+02    0.10617E+07    0.36082E+03
   389    0.17387E+04    0.21128E+02    0.20865E+02    0.10580E+07    0.35837E+03
   390    0.17298E+04    0.21151E+02    0.18947E+02    0.10542E+07    0.35593E+03
   391    0.17213E+04    0.21168E+02    0.17030E+02    0.10505E+07    0.35352E+03
   392    0.17132E+04    0.21184E+02    0.15116E+02    0.10468E+07    0.35113E+03
   393    0.17056E+04    0.21194E+02    0.13204E+02    0.10431E+07    0.34876E+03
   394    0.16984E+04    0.21200E+02    0.11297E+02    0.10394E+07    0.34641E+03
   395    0.16916E+04    0.21202E+02    0.93938E+01    0.10358E+07    0.34407E+03
   396    0.16853E+04    0.21201E+02    0.74970E+01    0.10322E+07    0.34176E+03
   397    0.16793E+04    0.21196E+02    0.56057E+01    0.10285E+07    0.33947E+03
   398    0.16737E+04    0.21187E+02    0.37211E+01    0.10249E+07    0.33720E+03
   399    0.16686E+04    0.21173E+02    0.18442E+01    0.10214E+07    0.33495E+03
   400    0.16638E+04    0.21157E+02   -0.24245E-01    0.10178E+07    0.33272E+03
   401    0.16595E+04    0.21136E+02   -0.18836E+01    0.10142E+07    0.33051E+03
   402    0.16556E+04    0.21110E+02   -0.37329E+01    0.10107E+07    0.32832E+03
   403    0.16521E+04    0.21082E+02   -0.55717E+01    0.10072E+07    0.32615E+03
   404    0.16490E+04    0.21049E+02   -0.73983E+01    0.10037E+07    0.32400E+03
   405    0.16463E+04    0.21012E+02   -0.92136E+01    0.10002E+07    0.32186E+03
   406    0.16439E+04    0.20972E+02   -0.11015E+02    0.99674E+06    0.31975E+03
   407    0.16419E+04    0.20927E+02   -0.12805E+02    0.99329E+06    0.31765E+03
   408    0.16403E+04    0.20879E+02   -0.14578E+02    0.98985E+06    0.31558E+03
   409    0.16392E+04    0.20828E+02   -0.16337E+02    0.98643E+06    0.31352E+03
   410    0.16383E+04    0.20772E+02   -0.18081E+02    0.98302E+06    0.31148E+03
   411    0.16379E+04    0.20713E+02   -0.19807E+02    0.97963E+06    0.30945E+03
   412    0.16378E+04    0.20650E+02   -0.21517E+02    0.97626E+06    0.30745E+03
   413    0.16381E+04    0.20584E+02   -0.23210E+02    0.97290E+06    0.30546E+03
   414    0.16387E+04    0.20514E+02   -0.24884E+02    0.96956E+06    0.30349E+03
   415    0.16397E+04    0.20441E+02   -0.26537E+02    0.96623E+06    0.30154E+03
   416    0.16410E+04    0.20363E+02   -0.28173E+02    0.96292E+06    0.29960E+03
   417    0.16426E+04    0.20283E+02   -0.29788E+02    0.95962E+06    0.29768E+03
   418    0.16446E+04    0.20197E+02   -0.31382E+02    0.95634E+06    0.29578E+03
   419    0.16470E+04    0.20110E+02   -0.32953E+02    0.95307E+06    0.29389E+03
   420    0.16496E+04    0.20019E+02   -0.34503E+02    0.94982E+06    0.29202E+03
   421    0.16526E+04    0.19925E+02   -0.36030E+02    0.94658E+06    0.29017E+03
   422    0.16559E+04    0.19827E+02   -0.37534E+02    0.94336E+06    0.28833E+03
   423    0.16595E+04    0.19725E+02   -0.39013E+02    0.94015E+06    0.28650E+03
   424    0.16633E+04    0.19620E+02   -0.40469E+02    0.93695E+06    0.28469E+03
   425    0.16676E+04    0.19512E+02   -0.41899E+02    0.93377E+06    0.28290E+03
   426    0.16721E+04    0.19401E+02   -0.43303E+02    0.93061E+06    0.28112E+03
   427    0.16768E+04    0.19287E+02   -0.44682E+02    0.92746E+06    0.27936E+03
   428    0.16819E+04    0.19170E+02   -0.46034E+02    0.92432E+06    0.27761E+03
   429    0.16871E+04    0.19050E+02   -0.47358E+02    0.92120E+06    0.27587E+03
   430    0.16928E+04    0.18927E+02   -0.48655E+02    0.91809E+06    0.27415E+03
   431    0.16986E+04    0.18801E+02   -0.49924E+02    0.91500E+06    0.27244E+03
   432    0.17047E+04    0.18672E+02   -0.51166E+02    0.91192E+06    0.27075E+03
   433    0.17111E+04    0.18542E+02   -0.52377E+02    0.90885E+06    0.26907E+03
   434    0.17176E+04    0.18407E+02   -0.53560E+02    0.90580E+06    0.26740E+03
   435    0.17244E+04    0.18271E+02   -0.54714E+02    0.90276E+06    0.26575E+03
   436    0.17314E+04    0.18133E+02   -0.55837E+02    0.89973E+06    0.26411E+03
   437    0.17387E+04    0.17991E+02   -0.56930E+02    0.89672E+06    0.26248E+03
   438    0.17462E+04    0.17847E+02   -0.57991E+02    0.89372E+06    0.26086E+03
   439    0.17539E+04    0.17702E+02   -0.59022E+02    0.89074E+06    0.25926E+03
   440    0.17618E+04    0.17553E+02   -0.60021E+02    0.88776E+06    0.25766E+03
   441    0.17700E+04    0.17402E+02   -0.60988E+02    0.88481E+06    0.25608E+03
   442    0.17782E+04    0.17249E+02   -0.61924E+02    0.88186E+06    0.25451E+03
   443    0.17867E+04    0.17095E+02   -0.62827E+02    0.87893E+06    0.25296E+03
   444    0.17954E+04    0.16939E+02   -0.63696E+02    0.87601E+06    0.25141E+03
   445    0.18042E+04    0.16779E+02   -0.64533E+02    0.87310E+06    0.24987E+03
   446    0.18131E+04    0.16619E+02   -0.65336E+02    0.87021E+06    0.24835E+03
   447    0.18222E+04    0.16458E+02   -0.66106E+02    0.86732E+06    0.24684E+03
   448    0.18314E+04    0.16294E+02   -0.66844E+02    0.86446E+06    0.24533E+03
   449    0.18408E+04    0.16129E+02   -0.67546E+02    0.86160E+06    0.24384E+03
   450    0.18504E+04    0.15963E+02   -0.68215E+02    0.85876E+06    0.24235E+03
   451    0.18601E+04    0.15795E+02   -0.68849E+02    0.85592E+06    0.24088E+03
   452    0.18698E+04    0.15626E+02   -0.69451E+02    0.85310E+06    0.23942E+03
   453    0.18798E+04    0.15456E+02   -0.70017E+02    0.85030E+06    0.23796E+03
   454    0.18898E+04    0.15285E+02   -0.70550E+02    0.84750E+06    0.23652E+03
   455    0.18998E+04    0.15113E+02   -0.71050E+02    0.84472E+06    0.23509E+03
   456    0.19101E+04    0.14939E+02   -0.71509E+02    0.84195E+06    0.23366E+03
   457    0.19203E+04    0.14766E+02   -0.71942E+02    0.83919E+06    0.23225E+03
   458    0.19307E+04    0.14591E+02   -0.72330E+02    0.83644E+06    0.23084E+03
   459    0.19412E+04    0.14417E+02   -0.72689E+02    0.83371E+06    0.22945E+03
   460    0.19517E+04    0.14241E+02   -0.73013E+02    0.83099E+06    0.22807E+03
   461    0.19622E+04    0.14065E+02   -0.73302E+02    0.82828E+06    0.22669E+03
   462    0.19729E+04    0.13888E+02   -0.73551E+02    0.82558E+06    0.22533E+03
   463    0.19835E+04    0.13711E+02   -0.73778E+02    0.82289E+06    0.22398E+03
   464    0.19941E+04    0.13535E+02   -0.73953E+02    0.82021E+06    0.22263E+03
   465    0.20048E+04    0.13358E+02   -0.74107E+02    0.81755E+06    0.22130E+03
   466    0.20155E+04    0.13181E+02   -0.74216E+02    0.81490E+06    0.21998E+03
   467    0.20263E+04    0.13005E+02   -0.74296E+02    0.81225E+06    0.21867E+03
   468    0.20370E+04    0.12829E+02   -0.74339E+02    0.80963E+06    0.21737E+03
   469    0.20477E+04    0.12652E+02   -0.74353E+02    0.80701E+06    0.21608E+03
   470    0.20586E+04    0.12476E+02   -0.74330E+02    0.80440E+06    0.21480E+03
   471    0.20692E+04    0.12302E+02   -0.74270E+02    0.80180E+06    0.21354E+03
   472    0.20799E+04    0.12128E+02   -0.74180E+02    0.79922E+06    0.21228E+03
   473    0.20906E+04    0.11955E+02   -0.74054E+02    0.79665E+06    0.21103E+03
   474    0.21013E+04    0.11783E+02   -0.73898E+02    0.79408E+06    0.20980E+03
   475    0.21120E+04    0.11611E+02   -0.73705E+02    0.79153E+06    0.20858E+03
   476    0.21226E+04    0.11440E+02   -0.73477E+02    0.78899E+06    0.20736E+03
   477    0.21330E+04    0.11271E+02   -0.73224E+02    0.78647E+06    0.20616E+03
   478    0.21435E+04    0.11102E+02   -0.72927E+02    0.78395E+06    0.20497E+03
   479    0.21540E+04    0.10935E+02   -0.72612E+02    0.78144E+06    0.20379E+03
   480    0.21643E+04    0.10770E+02   -0.72257E+02    0.77894E+06    0.20262E+03
   481    0.21746E+04    0.10606E+02   -0.71868E+02    0.77646E+06    0.20147E+03
   482    0.21849E+04    0.10444E+02   -0.71450E+02    0.77398E+06    0.20032E+03
   483    0.21950E+04    0.10284E+02   -0.71005E+02    0.77152E+06    0.19919E+03
   484    0.22049E+04    0.10125E+02   -0.70527E+02    0.76907E+06    0.19806E+03
   485    0.22149E+04    0.99682E+01   -0.70018E+02    0.76662E+06    0.19695E+03
   486    0.22248E+04    0.98140E+01   -0.69480E+02    0.76419E+06    0.19585E+03
   487    0.22346E+04    0.96619E+01   -0.68913E+02    0.76177E+06    0.19476E+03
   488    0.22441E+04    0.95111E+01   -0.68316E+02    0.75936E+06    0.19369E+03
   489    0.22537E+04    0.93631E+01   -0.67691E+02    0.75696E+06    0.19262E+03
   490    0.22631E+04    0.92179E+01   -0.67036E+02    0.75457E+06    0.19157E+03
   491    0.22723E+04    0.90749E+01   -0.66356E+02    0.75219E+06    0.19053E+03
   492    0.22815E+04    0.89346E+01   -0.65648E+02    0.74982E+06    0.18950E+03
   493    0.22905E+04    0.87957E+01   -0.64912E+02    0.74746E+06    0.18848E+03
   494    0.22994E+04    0.86611E+01   -0.64152E+02    0.74511E+06    0.18748E+03
   495    0.23081E+04    0.85285E+01   -0.63365E+02    0.74277E+06    0.18648E+03
   496    0.23166E+04    0.83995E+01   -0.62553E+02    0.74044E+06    0.18550E+03
   497    0.23250E+04    0.82733E+01   -0.61716E+02    0.73812E+06    0.18453E+03
   498    0.23332E+04    0.81492E+01   -0.60856E+02    0.73581E+06    0.18358E+03
   499    0.23414E+04    0.80293E+01   -0.59970E+02    0.73350E+06    0.18263E+03
   500    0.23494E+04    0.79115E+01   -0.59064E+02    0.73121E+06    0.18170E+03
   501    0.23570E+04    0.77980E+01   -0.58134E+02    0.72893E+06    0.18078E+03
   502    0.23647E+04    0.76880E+01   -0.57182E+02    0.72666E+06    0.17987E+03
   503    0.23721E+04    0.75809E+01   -0.56210E+02    0.72440E+06    0.17898E+03
   504    0.23793E+04    0.74772E+01   -0.55215E+02    0.72215E+06    0.17809E+03
   505    0.23864E+04    0.73779E+01   -0.54202E+02    0.71991E+06    0.17722E+03
   506    0.23933E+04    0.72822E+01   -0.53169E+02    0.71767E+06    0.17636E+03
   507    0.24000E+04    0.71900E+01   -0.52117E+02    0.71545E+06    0.17551E+03
   508    0.24065E+04    0.71022E+01   -0.51047E+02    0.71324E+06    0.17467E+03
   509    0.24128E+04    0.70178E+01   -0.49960E+02    0.71103E+06    0.17384E+03
   510    0.24188E+04    0.69376E+01   -0.48856E+02    0.70884E+06    0.17302E+03
   511    0.24247E+04    0.68612E+01   -0.47735E+02    0.70665E+06    0.17221E+03
   512    0.24304E+04    0.67892E+01   -0.46599E+02    0.70448E+06    0.17141E+03
   513    0.24359E+04    0.67211E+01   -0.45449E+02    0.70231E+06    0.17062E+03
   514    0.24412E+04    0.66575E+01   -0.44285E+02    0.70015E+06    0.16984E+03
   515    0.24463E+04    0.65982E+01   -0.43107E+02    0.69800E+06    0.16908E+03
   516    0.24511E+04    0.65432E+01   -0.41917E+02    0.69586E+06    0.16832E+03
   517    0.24557E+04    0.64927E+01   -0.40714E+02    0.69373E+06    0.16756E+03
   518    0.24601E+04    0.64467E+01   -0.39501E+02    0.69161E+06    0.16682E+03
   519    0.24644E+04    0.64052E+01   -0.38276E+02    0.68950E+06    0.16609E+03
   520    0.24684E+04    0.63682E+01   -0.37041E+02    0.68739E+06    0.16536E+03
   521    0.24721E+04    0.63358E+01   -0.35798E+02    0.68530E+06    0.16464E+03
   522    0.24756E+04    0.63083E+01   -0.34546E+02    0.68321E+06    0.16394E+03
   523    0.24789E+04    0.62854E+01   -0.33287E+02    0.68114E+06    0.16323E+03
   524    0.24820E+04    0.62672E+01   -0.32020E+02    0.67907E+06    0.16254E+03
   525    0.24847E+04    0.62538E+01   -0.30747E+02    0.67701E+06    0.16185E+03
   526    0.24873E+04    0.62453E+01   -0.29468E+02    0.67496E+06    0.16117E+03
   527    0.24899E+04    0.62416E+01   -0.28184E+02    0.67292E+06    0.16050E+03
   528    0.24920E+04    0.62427E+01   -0.26897E+02    0.67088E+06    0.15983E+03
   529    0.24940E+04    0.62489E+01   -0.25606E+02    0.66886E+06    0.15917E+03
   530    0.24956E+04    0.62600E+01   -0.24314E+02    0.66684E+06    0.15852E+03
   531    0.24972E+04    0.62760E+01   -0.23018E+02    0.66483E+06    0.15787E+03
   532    0.24984E+04    0.62971E+01   -0.21722E+02    0.66283E+06    0.15723E+03
   533    0.24994E+04    0.63231E+01   -0.20425E+02    0.66084E+06    0.15660E+03
   534    0.25002E+04    0.63542E+01   -0.19129E+02    0.65886E+06    0.15597E+03
   535    0.25007E+04    0.63905E+01   -0.17835E+02    0.65689E+06    0.15534E+03
   536    0.25011E+04    0.64317E+01   -0.16541E+02    0.65492E+06    0.15472E+03
   537    0.25012E+04    0.64780E+01   -0.15251E+02    0.65296E+06    0.15411E+03
   538    0.25010E+04    0.65295E+01   -0.13963E+02    0.65101E+06    0.15350E+03
   539    0.25007E+04    0.65859E+01   -0.12680E+02    0.64907E+06    0.15289E+03
   540    0.25001E+04    0.66477E+01   -0.11402E+02    0.64714E+06    0.15229E+03
   541    0.24993E+04    0.67144E+01   -0.10128E+02    0.64521E+06    0.15169E+03
   542    0.24983E+04    0.67862E+01   -0.88621E+01    0.64330E+06    0.15109E+03
   543    0.24970E+04    0.68632E+01   -0.76023E+01    0.64139E+06    0.15050E+03
   544    0.24955E+04    0.69453E+01   -0.63501E+01    0.63949E+06    0.14992E+03
   545    0.24938E+04    0.70325E+01   -0.51060E+01    0.63759E+06    0.14933E+03
   546    0.24919E+04    0.71244E+01   -0.38711E+01    0.63571E+06    0.14875E+03
   547    0.24897E+04    0.72215E+01   -0.26456E+01    0.63383E+06    0.14817E+03
   548    0.24874E+04    0.73236E+01   -0.14306E+01    0.63196E+06    0.14760E+03
   549    0.24848E+04    0.74309E+01   -0.22664E+00    0.63010E+06    0.14702E+03
   550    0.24820E+04    0.75431E+01    0.96558E+00    0.62825E+06    0.14645E+03
